ltable_id,rtable_id,label,cluster_id_left,cluster_id_right,pair_id
2136,128,0,1433,124,55648532#77595897
282,2237,0,270,226,66684435#31225471
2908,1057,0,2432,882,13378901#24569479
720,1191,0,644,339,35857792#57322751
590,2263,0,542,244,26184134#50426737
2238,1057,0,1481,882,84800380#24569479
680,134,0,611,130,21865403#65533380
2056,2365,0,1169,368,61410320#55212927
2197,1702,0,523,1220,87454442#85344876
1488,2381,0,380,1520,72324795#57362612
1742,756,0,879,538,84122994#87317188
971,1921,0,826,333,2580274#42324840
2649,1784,0,116,709,34073752#82712155
1274,719,0,1006,140,53451198#19744218
1360,1123,0,1052,376,71377024#25782210
2772,1624,0,1338,1176,65894144#27935191
1961,1136,0,232,929,60919867#81912045
484,2409,0,114,1528,19954065#34380744
465,241,0,435,231,735485#2580274
548,2265,0,509,1471,24804998#9160265
1917,1521,0,1343,826,36868284#66076016
1908,201,0,20,191,49536402#13760497
2089,1691,0,716,131,65275494#98849797
2238,750,0,1481,671,84800380#48827928
2266,1625,0,774,781,87634135#47983480
1844,668,0,1312,602,52476749#91877800
1466,815,0,1110,724,29054640#86146945
1152,2450,0,589,1546,83113335#82854042
1121,1247,0,642,982,65983812#91880654
1426,2382,0,1087,658,27553890#47023848
1882,748,0,1330,669,77771024#47250943
1486,349,0,102,330,67374175#37710503
1654,160,0,223,154,68820790#48818759
1808,159,0,538,153,76305683#73925902
1932,2450,0,991,1546,46096282#82854042
282,656,0,270,565,66684435#62898389
2560,2323,0,1589,1493,75526094#32592713
2609,865,0,1204,762,56572331#81633739
1139,615,0,929,559,43994003#35405475
965,2443,0,322,1401,90042402#91284683
297,2711,0,285,641,88590575#72995363
1225,911,0,931,790,19906097#46219568
1185,981,0,960,832,25603650#96234030
678,341,0,609,323,55687211#5628683
535,911,0,497,790,98504232#46219568
483,759,0,451,679,67076258#72164444
1900,619,0,433,562,65529136#67366081
257,2332,0,247,1296,45261819#62153599
357,124,0,341,120,85198394#70981106
1537,1319,0,1149,1017,29750166#69401250
2826,292,0,2166,277,47504703#45727120
1976,1879,0,164,29,75223780#35151415
1629,2414,0,1191,1531,45550541#56989328
999,1722,0,433,496,13846090#90809669
1183,1152,0,958,323,83328707#50986653
2490,421,0,509,394,63836191#64136504
1085,1478,0,895,1104,18755950#45282536
2111,1803,0,1422,1268,48169914#52385985
1278,1746,0,1009,1022,64891949#57657334
572,2450,0,529,1546,54214061#82854042
2544,1031,0,1584,866,25626276#45510566
2529,1937,0,247,243,60389545#45792041
246,2304,0,237,283,62294232#48138830
682,506,0,613,468,44144365#69928941
1569,2162,0,1166,1045,60604702#47922595
2612,1702,0,1601,1220,52639394#85344876
2286,1162,0,511,629,86785250#15194153
548,1221,0,509,938,24804998#76292519
1675,1420,0,1220,1070,81633739#23795615
621,1265,0,270,705,2380670#78845222
1193,756,0,293,538,52440335#87317188
224,2315,0,215,114,46613388#39870742
2267,1275,0,227,167,69388758#95290520
1301,2557,0,1020,217,96478412#91761393
67,2155,0,67,864,41462410#5185359
2730,1651,0,1639,1187,63419453#64392846
43,163,0,43,157,40978236#64773733
1346,2398,0,1043,292,85028460#15219566
1414,675,0,1081,607,22736212#42485302
1453,2289,0,1103,468,63292418#82440142
1216,1221,0,976,938,48061329#76292519
2396,1361,0,95,1039,56115346#63585928
1426,1057,0,1087,882,27553890#24569479
2441,1409,0,1551,824,71679518#54287205
1719,1958,0,1247,982,32234617#61486145
1923,776,0,1345,694,64924973#52438681
1124,2237,0,918,226,5355657#31225471
981,2638,0,657,1589,22775085#75913694
1559,1235,0,1160,976,76539632#33950628
1841,2358,0,484,221,45853159#18070783
2228,2076,0,1221,1384,29244888#47988383
1812,611,0,117,556,40735339#45583875
1036,622,0,864,565,5185359#55649716
213,2414,0,208,1531,91472204#56989328
467,1626,0,437,1177,26102262#63899223
636,1060,0,164,885,87317188#50068656
1040,1054,0,867,632,46285169#80552236
65,1893,0,65,1019,98056386#68752289
2131,959,0,39,819,35365744#91366122
2226,2587,0,1478,715,43442029#35626804
46,1512,0,46,102,75419452#67646868
1197,603,0,967,548,13343252#804681
165,1320,0,164,953,50129119#46111836
1306,676,0,1022,608,36425270#42128318
2626,1979,0,1607,1352,84550965#41901856
429,2267,0,404,1473,35565212#51760904
168,2668,0,167,209,51670299#98293160
1457,2665,0,167,1614,43547655#27611218
590,759,0,542,679,26184134#72164444
1475,2237,0,228,226,87747626#31225471
1633,727,0,1195,651,88645853#44424181
1339,1139,0,538,15,51937161#19906097
1598,1556,0,1177,102,24791295#64603834
496,2190,0,461,1,42089297#41928974
1953,1862,0,1360,1197,82913198#78504454
554,1285,0,514,982,37083729#76430335
1257,2450,0,512,1546,1367517#82854042
1039,1013,0,584,851,54287205#80768725
115,1509,0,114,833,77470441#62577468
1422,1950,0,1085,1335,61690853#80103776
1496,361,0,1125,340,47943934#46707617
2001,790,0,23,705,58910438#56865642
1442,208,0,391,198,36864471#52109003
1449,2642,0,656,1604,96759482#59061091
1203,1681,0,968,1206,62662513#27369443
2384,716,0,30,641,12969998#16860122
326,627,0,313,569,80310375#47688199
6,1247,0,6,982,36288245#91880654
1398,1463,0,98,629,65913287#27880636
2252,1601,0,245,1166,61498847#43547655
962,149,0,481,145,64136504#98442589
1685,1319,0,1226,1017,67035709#69401250
542,1469,0,504,1103,52196594#84310970
2199,776,0,1396,694,63595157#52438681
1304,1592,0,1021,1161,76343773#63390660
2384,220,0,30,210,12969998#20061554
1420,1162,0,1083,629,48440405#15194153
580,142,0,536,138,85687359#50944416
1511,1980,0,1134,1353,44627571#50677786
118,2807,0,117,2432,71406090#23958745
2345,2414,0,161,1531,51105243#56989328
1078,1809,0,890,1272,31504406#38823136
2252,742,0,245,664,61498847#49621569
2260,470,0,1106,437,54697856#36022457
359,779,0,186,697,82795747#17901460
1360,2304,0,1052,283,71377024#48138830
205,2695,0,200,1338,66814546#35410623
1726,970,0,1251,826,65217016#35731483
162,1254,0,161,985,51092806#74977464
530,1405,0,492,117,21327467#38849390
1883,192,0,468,90,36485781#74613707
136,1602,0,135,1167,52200023#97341005
531,1168,0,493,35,55090506#52851190
232,2441,0,223,1544,50323139#40617635
554,268,0,514,258,37083729#98204010
2280,1457,0,418,167,84438504#96656974
614,745,0,562,433,27505297#32710705
468,2237,0,438,226,62628948#31225471
808,1509,0,1,833,96974192#62577468
2165,2556,0,1449,1578,18358005#89402442
2621,2745,0,1605,1638,59603024#39460007
1060,2540,0,880,505,90186955#42796738
1635,1285,0,1196,982,55665914#76430335
1563,1792,0,1164,23,57791020#35122049
69,489,0,69,322,34387261#27660804
1695,1031,0,1235,866,24017509#45510566
1085,14,0,895,14,18755950#91650188
2019,1057,0,1382,882,38108489#24569479
2779,450,0,338,422,87967305#32015071
1504,1877,0,449,661,23723718#33104248
2729,1606,0,1277,1169,92981397#90041180
2102,970,0,1419,826,81270595#35731483
713,1545,0,594,1133,484757#50455482
1038,186,0,866,178,87043717#69927371
1314,722,0,1026,646,3598514#54616332
2483,200,0,1561,190,55511418#16972715
766,121,0,682,117,60489942#77398411
1064,171,0,153,164,73925902#38674629
82,2807,0,81,2432,3103984#23958745
583,1952,0,271,821,69902105#14364610
1619,2611,0,694,75,61868091#27312735
2226,1870,0,1478,269,43442029#32769865
1121,360,0,642,339,65983812#88216489
2353,1674,0,1205,1201,25200950#84102458
1039,676,0,584,608,54287205#42128318
2284,2681,0,1493,329,24465407#56594170
101,307,0,100,116,68696736#29916446
2364,647,0,851,584,54818129#59003801
644,2459,0,581,546,62899929#33970939
2113,2149,0,138,119,93444928#57492067
237,2319,0,228,37,86917365#41364197
1976,893,0,164,293,75223780#7351682
997,338,0,161,320,61009090#21599943
885,699,0,765,627,69709216#53685432
2928,1463,0,2432,629,51212470#27880636
495,911,0,460,790,38705578#46219568
1613,779,0,1185,697,65657820#17901460
2215,1624,0,1471,1176,58624400#27935191
528,397,0,490,373,76359628#43570042
1493,995,0,1122,841,83696197#75202466
586,2597,0,539,10,50781773#47616003
140,609,0,139,554,74514500#78361157
1426,1621,0,1087,1174,27553890#44805563
2109,1935,0,1421,1330,24784404#78600248
155,1283,0,154,1001,22926196#85474100
564,897,0,522,781,8565641#67738615
920,963,0,271,821,78524102#26298809
1747,2450,0,19,1546,62384294#82854042
1643,2149,0,1200,119,43851871#57492067
897,650,0,776,587,52323484#50926478
462,812,0,432,722,34380744#83579294
2112,2531,0,196,1568,38352004#86250508
2296,812,0,1498,722,81157886#83579294
1607,1103,0,1107,875,43015965#22775085
189,2237,0,186,226,38404089#31225471
2787,752,0,262,673,75128379#91141731
1203,2276,0,968,702,62662513#71489113
1967,1324,0,1366,507,54910361#98657220
1448,1125,0,1099,922,16295996#75087613
2683,341,0,1529,323,11197382#5628683
1935,2252,0,1351,686,67054673#48451550
654,2094,0,590,6,32798362#59546374
1661,776,0,1211,694,57644517#52438681
2467,1913,0,1557,1048,28748603#38719384
1065,2643,0,117,956,38849390#60489942
856,571,0,747,337,98401407#21670568
1024,2688,0,854,1622,59564519#56183375
295,899,0,283,84,68935383#25349351
1790,2402,0,214,509,59845812#24804998
2557,1773,0,1426,695,84780185#59667644
465,1921,0,435,333,735485#42324840
1292,1382,0,451,1051,67223648#46101444
1980,1069,0,1370,893,81534664#22422851
797,612,0,396,102,51280173#63946017
522,664,0,484,598,42412046#81441228
1028,142,0,858,138,72667296#50944416
504,790,0,468,705,47313770#56865642
996,612,0,841,102,91549516#63946017
1922,1450,0,1029,1090,40550170#36911227
468,1860,0,438,1017,62628948#84135482
1426,450,0,1087,422,27553890#32015071
2803,2508,0,1433,1561,70912871#81606769
168,911,0,167,790,51670299#46219568
2223,76,0,1476,75,54452363#94414976
206,1567,0,201,175,76928307#93836358
1719,1397,0,1247,1061,32234617#38118876
1832,2332,0,247,1296,78407619#62153599
2173,2599,0,1338,851,33918678#54361651
950,2325,0,812,1494,67358090#19954065
2596,1557,0,1597,694,36022457#47146148
1475,2587,0,228,715,87747626#35626804
2784,69,0,1087,69,49550463#34001198
362,1450,0,307,1090,39460007#36911227
205,2883,0,200,2432,66814546#52851091
1469,393,0,663,369,78766806#44529558
1142,459,0,931,52,71952052#68731378
2492,1538,0,1561,1104,51911956#74748782
2772,1869,0,1338,1008,65894144#90893220
760,2151,0,497,1420,38339458#25462564
833,1405,0,731,117,39877339#38849390
2460,2570,0,117,413,77398411#52341668
128,134,0,127,130,43904710#65533380
1088,160,0,566,154,26055339#48818759
2842,2094,0,2432,6,19443872#59546374
66,2161,0,66,1426,29434895#44772050
1424,1723,0,1086,221,25994569#65693495
1987,1494,0,1308,1110,34762269#85573175
1825,2079,0,451,1386,13585097#76539632
1947,1830,0,1356,1280,63946017#38908587
2274,2098,0,469,1397,46639696#39306190
2871,227,0,2432,217,15100380#75824860
1526,2695,0,200,1338,17133324#35410623
2927,2795,0,2432,1648,51424621#73327923
2508,1319,0,1568,1017,74756753#69401250
802,968,0,708,824,23757092#14608550
717,1047,0,642,876,6331948#77077400
2376,299,0,620,283,60488264#37325141
1000,2261,0,190,1470,19451467#89928975
1605,71,0,1180,71,19934535#83027890
202,911,0,198,790,92647013#46219568
922,2642,0,795,1604,56609065#59061091
2460,2450,0,117,1546,77398411#82854042
1553,2540,0,1158,505,62773065#42796738
597,1652,0,548,1188,79605689#75017710
304,756,0,292,538,28927993#87317188
1290,2459,0,100,546,21658780#33970939
2694,1509,0,1,833,45965279#62577468
1374,2531,0,1062,1568,74399700#86250508
1078,1285,0,890,982,31504406#76430335
257,440,0,247,413,45261819#25945492
514,498,0,476,460,45925876#2485153
1448,283,0,1099,269,16295996#34934382
543,1821,0,505,253,18304758#59259892
2492,474,0,1561,420,51911956#64260575
2743,2587,0,283,715,70851782#35626804
584,501,0,538,463,62404947#35951391
912,2237,0,788,226,55061424#31225471
1644,981,0,1201,832,63744270#96234030
1709,1801,0,1242,938,38033310#70326774
2211,341,0,1138,323,92780602#5628683
991,2531,0,6,1568,10903441#86250508
2756,215,0,821,205,26298809#57619335
1941,934,0,145,431,80182053#69321862
1882,2129,0,1330,468,77771024#35915008
979,1074,0,830,897,55576195#91549516
1852,2411,0,1316,672,56417965#53951521
1065,2570,0,117,413,38849390#52341668
2002,1319,0,833,1017,62577468#69401250
1264,1247,0,313,982,44424181#91880654
1209,602,0,973,547,27383622#79464526
562,2531,0,520,1568,29012618#86250508
1916,1670,0,1342,156,34501167#44636780
1486,1103,0,102,875,67374175#22775085
542,76,0,504,75,52196594#94414976
1702,593,0,777,539,86595714#62191549
141,1303,0,140,1011,49420850#41538803
2634,1748,0,1612,175,82640108#22216118
1228,1152,0,145,323,57879867#50986653
2772,1794,0,1338,105,65894144#77917009
1648,1926,0,1205,1326,56229063#13198918
2208,2289,0,492,468,51062207#82440142
1105,1319,0,907,1017,41570143#69401250
860,203,0,481,193,54643813#81497694
1479,2807,0,167,2432,9513553#23958745
1883,790,0,468,705,36485781#56865642
966,1752,0,140,293,59382677#77407598
1183,1148,0,958,522,83328707#66053411
1890,2034,0,1161,1370,73638866#25356853
1601,755,0,158,676,75389886#39562985
880,1860,0,764,1017,44537944#84135482
2301,341,0,1502,323,52708294#5628683
2277,1110,0,1491,913,45175691#49984482
2571,1397,0,1197,1061,78504454#38118876
2240,1980,0,451,1353,80652568#50677786
2124,124,0,35,120,59307764#70981106
146,506,0,145,468,57426892#69928941
2395,835,0,1312,738,56366648#31469368
1537,2676,0,1149,1618,29750166#49084596
806,1801,0,1,938,39870742#70326774
1390,722,0,1069,646,49326336#54616332
1676,2725,0,1221,1633,40789105#24465407
456,1162,0,426,629,48305046#15194153
2121,1379,0,1426,1049,44557157#35724064
2045,615,0,1393,559,35527544#35405475
1656,2265,0,119,1471,32769865#9160265
1530,1139,0,175,15,33133828#19906097
2579,1794,0,1594,105,50068656#77917009
411,815,0,388,724,64384934#86146945
760,911,0,497,790,38339458#46219568
1517,2526,0,1138,1566,78504459#51544284
1489,650,0,468,587,57765660#50926478
2694,562,0,1,516,45965279#45049276
1106,1060,0,124,885,70601468#50068656
535,2151,0,497,1420,98504232#25462564
372,361,0,354,340,457467#46707617
410,1668,0,387,1196,31177984#25574963
1537,339,0,1149,321,29750166#47948274
947,901,0,810,783,85920554#44752120
2669,2804,0,217,2432,71398104#32887006
415,415,0,391,388,38105613#64208250
1338,1870,0,1040,269,84739687#32769865
30,2002,0,30,1005,26871941#1613425
1183,1934,0,958,1216,83328707#71713979
1239,1828,0,629,40,4727942#58621168
2624,1397,0,1606,1061,84135482#38118876
870,1285,0,23,982,52843087#76430335
505,1005,0,469,846,80212720#74525970
1656,576,0,119,524,32769865#69221931
146,1397,0,145,1061,57426892#38118876
2054,1952,0,70,821,37667502#14364610
976,867,0,704,764,31789284#47446012
1232,440,0,985,413,36811471#25945492
1842,1521,0,1311,826,9937440#66076016
117,1647,0,116,208,17557758#60571140
885,1285,0,765,982,69709216#76430335
1820,2069,0,1223,1382,56953925#27322411
2422,2128,0,901,365,98423908#1970599
1446,1247,0,1098,982,42060474#91880654
2002,1951,0,833,52,62577468#1347389
1131,2690,0,923,1473,89792967#51899127
528,1538,0,490,1104,76359628#74748782
1572,2249,0,472,23,33138819#20813006
587,650,0,337,587,88849665#50926478
1022,2635,0,628,135,74298756#20383993
2679,2186,0,1594,1439,64708117#33918678
1374,1538,0,1062,1104,74399700#74748782
243,2237,0,234,226,35610900#31225471
2721,1398,0,494,14,60564916#84964931
840,717,0,735,642,21670568#69709216
1227,996,0,982,81,41725436#24378987
1436,1089,0,810,902,27300438#44339583
2236,2272,0,1480,1476,73468248#62380727
2288,1643,0,1494,969,41928974#80714779
2593,1748,0,1596,175,77697394#22216118
1210,1224,0,897,974,37710503#87229040
63,566,0,63,145,12407223#73590711
1338,2132,0,1040,202,84739687#4030876
2345,414,0,161,387,51105243#29319775
1885,1652,0,1098,1188,65048923#75017710
2908,1324,0,2432,507,13378901#98657220
1944,2611,0,1355,75,76440391#27312735
2353,2741,0,1205,309,25200950#44683999
594,597,0,546,543,50944416#79087826
808,1221,0,1,938,96974192#76292519
1993,1674,0,947,1201,44568249#84102458
2545,2054,0,1268,1376,37369733#63080272
2274,1624,0,469,1176,46639696#27935191
1767,128,0,679,124,62898389#77595897
65,650,0,65,587,98056386#50926478
2154,593,0,505,539,19984841#62191549
2371,1647,0,1529,208,17422391#60571140
418,239,0,393,229,89284852#67035709
416,828,0,64,734,95547511#88855243
2313,1397,0,781,1061,84023997#38118876
600,1528,0,450,1125,51590645#71406090
246,1509,0,237,833,62294232#62577468
528,2807,0,490,2432,76359628#23958745
1157,776,0,940,694,40668779#52438681
2706,2294,0,1029,480,74342620#33895984
2210,94,0,1470,93,69674916#30539466
1046,2430,0,871,1537,64208250#57354466
1854,2067,0,245,798,64941287#79616204
1155,1615,0,939,150,36766321#54169443
1885,580,0,1098,528,65048923#46322463
2056,2108,0,1169,1277,61410320#75169795
2417,1152,0,1543,323,41647413#50986653
238,1844,0,229,1287,66649332#46030392
2621,156,0,1605,132,59603024#93532842
850,2080,0,743,1387,66047052#56562122
1280,2108,0,1010,1277,48035811#75169795
1725,745,0,159,433,43859384#32710705
1915,1313,0,124,341,59311367#59307764
543,186,0,505,178,18304758#69927371
2255,1884,0,1484,1308,76958863#24225119
1209,1731,0,973,1138,27383622#94828896
2165,1319,0,1449,1017,18358005#69401250
1950,1837,0,1358,81,76837534#33983082
1758,1005,0,469,846,81351830#74525970
953,871,0,686,765,66639967#64283426
1987,144,0,1308,140,34762269#59382677
539,1077,0,501,140,32822829#41856077
1921,2409,0,117,1528,23480591#34380744
412,279,0,389,267,16319132#85463636
204,1652,0,141,1188,95708516#75017710
718,1482,0,460,451,89117065#33722688
1420,911,0,1083,790,48440405#46219568
257,722,0,247,646,45261819#54616332
64,2276,0,64,702,53833203#71489113
395,425,0,375,398,6744526#63984980
1488,1374,0,380,1047,72324795#66264990
1900,1961,0,433,1341,65529136#39883470
255,2544,0,245,1570,50502911#54882233
2375,898,0,1393,360,46054102#77748256
546,2398,0,116,292,71745200#15219566
1893,2237,0,629,226,60334696#31225471
1809,1405,0,1293,117,38149907#38849390
1287,675,0,1013,607,76653432#42485302
1424,1057,0,1086,882,25994569#24569479
1785,1512,0,1280,102,84846826#67646868
2445,1691,0,1554,131,42516046#98849797
2919,299,0,2432,283,66718913#37325141
1998,1397,0,1375,1061,38908587#38118876
1216,1005,0,976,846,48061329#74525970
859,968,0,348,824,4030876#14608550
140,1801,0,139,938,74514500#70326774
1938,1849,0,1353,1292,67323222#96478412
1313,2589,0,1025,1448,56902092#63292418
2075,1048,0,371,877,49860479#65057846
2215,2887,0,1471,2432,58624400#28748603
869,1079,0,756,864,31525711#46727497
1176,756,0,953,538,21367693#87317188
507,2570,0,117,413,9728574#52341668
2001,1741,0,23,591,58910438#81403011
2092,111,0,725,108,69083604#30429353
2619,522,0,1604,484,31686048#65163442
850,2435,0,743,1540,66047052#19947396
495,790,0,460,705,38705578#56865642
233,1624,0,224,1176,50926478#27935191
2801,2034,0,545,1370,56854298#25356853
1204,361,0,969,340,50455482#46707617
2051,1319,0,1396,1017,41944826#69401250
1772,2405,0,1274,1525,36282069#44537944
121,1229,0,120,221,52012211#43763158
2374,1606,0,1530,1169,63587638#90041180
2552,2640,0,1103,504,83276805#13249901
1489,16,0,468,16,57765660#42404872
1475,1214,0,228,968,87747626#65306765
1123,776,0,884,694,40752015#52438681
2592,1556,0,214,102,94981416#64603834
2865,479,0,1193,313,28105079#43859384
860,1247,0,481,982,54643813#91880654
1423,2265,0,509,1471,52403360#9160265
556,2212,0,516,1,68374652#22819422
1537,1633,0,1149,315,29750166#66985132
2753,1691,0,255,131,86830955#98849797
1672,453,0,1217,350,87120193#63421318
1087,104,0,897,103,86739887#95041002
1156,2824,0,245,2432,46979351#63697794
1324,1324,0,30,507,33263025#98657220
1155,2237,0,939,226,36766321#31225471
1367,1057,0,1057,882,49995171#24569479
591,912,0,543,791,66384808#46987758
2092,2741,0,725,309,69083604#44683999
2188,2762,0,1460,194,74329118#2284449
722,140,0,646,136,36688224#73092958
2240,2735,0,451,1386,80652568#66113073
1132,812,0,924,722,49408413#83579294
2119,2267,0,404,1473,50148316#51760904
2318,911,0,694,790,35392050#46219568
929,1643,0,799,969,82440142#80714779
2282,2224,0,1230,1169,40229294#54699332
505,1397,0,469,1061,80212720#38118876
30,1247,0,30,982,26871941#91880654
2737,1328,0,1059,154,95436764#22926196
132,5,0,131,5,73823909#51726938
2089,841,0,716,743,65275494#74399700
1638,910,0,1197,692,42858288#71562627
966,1494,0,140,1110,59382677#85573175
595,759,0,201,679,33275131#72164444
2460,2409,0,117,1528,77398411#34380744
1532,1668,0,1145,1196,25106018#25574963
1919,2807,0,1127,2432,7344796#23958745
1292,2198,0,451,63,67223648#22894971
2366,2298,0,1525,1485,77748256#80753512
2657,1397,0,1622,1061,21882686#38118876
960,1633,0,821,315,12447369#66985132
2714,1016,0,1412,745,42432008#50781773
271,1987,0,261,1355,21249557#50173209
859,144,0,348,140,4030876#59382677
1904,2609,0,1338,1594,35410623#69681239
2277,945,0,1491,550,45175691#67254699
2439,1702,0,523,1220,89804748#85344876
129,468,0,128,435,66076016#49326336
1252,1853,0,996,1293,41670548#47313770
1604,160,0,1179,154,34821146#48818759
1446,1652,0,1098,1188,42060474#75017710
1132,2751,0,924,1614,49408413#27801060
1925,2674,0,1346,601,94828896#92894304
526,550,0,488,505,45641488#74205747
2457,1952,0,70,821,22122745#14364610
172,2733,0,171,504,22034280#82372668
1672,1212,0,1217,967,87120193#38034518
51,124,0,51,120,91650188#70981106
1430,2488,0,1090,61,75133459#26095201
1202,993,0,666,117,37994614#68489179
514,267,0,476,257,45925876#35536212
2334,1659,0,96,1194,48078311#58910438
1039,911,0,584,790,54287205#46219568
1710,2505,0,1030,1560,86404548#32613790
653,1928,0,154,1327,5121195#69530921
1841,234,0,484,224,45853159#52304649
198,776,0,33,694,55982328#52438681
1167,213,0,947,203,31313438#82270293
2003,2306,0,1377,1186,28282387#74190904
1139,2294,0,929,480,43994003#33895984
418,1440,0,393,1083,89284852#51583866
1611,593,0,544,539,9390933#62191549
351,1748,0,336,175,52433173#22216118
2251,525,0,1483,487,81280400#64284441
355,1870,0,340,269,85344876#32769865
2131,2822,0,39,2432,35365744#28556391
2778,1319,0,1648,1017,50576791#69401250
1901,1625,0,951,781,30037069#47983480
1619,2832,0,694,2429,61868091#41944826
2565,2289,0,751,468,38494876#82440142
1760,83,0,1268,82,35056389#52323484
120,2765,0,119,44,83579294#26466300
1852,551,0,1316,506,56417965#85241565
2226,2474,0,1478,1513,43442029#76066404
2045,283,0,1393,269,35527544#34934382
1369,2715,0,1059,92,68068024#45040539
2529,2463,0,247,11,60389545#50564353
1337,1057,0,1039,882,48515230#24569479
2475,1048,0,1560,877,83472763#65057846
1574,489,0,69,322,82477177#27660804
990,149,0,837,145,19414126#98442589
533,2123,0,495,164,85223368#22858953
2233,2090,0,254,1393,95267942#88682962
2056,62,0,1169,62,61410320#66718913
196,1285,0,193,982,60527373#76430335
412,2799,0,389,1095,16319132#56677319
1,1643,0,1,969,22819422#80714779
2084,1963,0,97,1342,52109003#61611884
2154,911,0,505,790,19984841#46219568
897,897,0,776,781,52323484#67738615
913,603,0,554,548,48138830#804681
2498,1152,0,1566,323,50278024#50986653
1921,2570,0,117,413,23480591#52341668
39,2034,0,39,1370,62648299#25356853
1332,14,0,160,14,44870108#91650188
960,989,0,821,838,12447369#46979351
465,1447,0,435,212,735485#81270595
1675,254,0,1220,244,81633739#51210646
1591,2306,0,1173,1186,18321642#74190904
1156,1247,0,245,982,46979351#91880654
1648,1674,0,1205,1201,56229063#84102458
2665,2130,0,408,694,69992258#88773659
2284,1041,0,1493,11,24465407#67054673
1962,2459,0,1277,546,32868569#33970939
1575,1835,0,1169,1282,58509096#65736175
213,2398,0,208,292,91472204#15219566
481,1206,0,449,965,3215040#44051779
2522,2557,0,1541,217,26729200#91761393
1179,1668,0,387,1196,13696312#25574963
1381,2006,0,432,1360,67043360#89468810
1454,1575,0,586,810,98586705#84239105
2173,2176,0,1338,1434,33918678#59671298
1488,1247,0,380,982,72324795#91880654
336,1772,0,322,69,59376223#34387261
1901,647,0,951,584,30037069#59003801
194,1935,0,191,1330,8281130#78600248
162,911,0,161,790,51092806#46219568
14,1514,0,14,1113,68731207#45959444
1183,1893,0,958,1019,83328707#68752289
2523,1870,0,1574,269,98649507#32769865
1648,815,0,1205,724,56229063#86146945
653,2316,0,154,1001,5121195#87522608
1455,167,0,1104,160,58098284#44870108
477,76,0,445,75,62373036#94414976
2375,2306,0,1393,1186,46054102#74190904
2228,613,0,1221,557,29244888#96103130
395,2445,0,375,367,6744526#39444250
2429,2030,0,1547,1368,86330013#66830476
647,595,0,584,541,97516392#62136832
1410,1285,0,1080,982,1303912#76430335
2591,2161,0,109,1426,47444077#44772050
969,2241,0,824,1464,69120468#71679518
1321,518,0,1029,480,42354908#59080465
2859,1556,0,2432,102,32399088#64603834
2413,2557,0,1541,217,11484166#91761393
364,593,0,346,539,44736122#62191549
2483,1319,0,1561,1017,55511418#69401250
1280,1606,0,1010,1169,48035811#90041180
1783,911,0,810,790,66764285#46219568
1132,593,0,924,539,49408413#62191549
2135,1078,0,487,898,46974160#74461011
2229,2531,0,470,1568,41146338#86250508
1952,470,0,1359,437,34446457#36022457
1803,541,0,338,498,72339073#48046242
221,710,0,102,428,51949387#98808067
1457,1042,0,167,418,43547655#69388758
2520,2733,0,1572,504,40356035#82372668
495,1843,0,460,1286,38705578#67925279
808,562,0,1,516,96974192#45049276
2362,667,0,1524,601,48868171#63623853
2135,2839,0,487,2432,46974160#41570143
2673,2705,0,1335,1024,56993303#49795060
2778,528,0,1648,489,50576791#60848736
353,2609,0,338,1594,52332060#69681239
1637,1592,0,428,1161,47021845#63390660
595,2412,0,201,1530,33275131#82877360
1569,1504,0,1166,1113,60604702#95459030
492,2097,0,457,1396,58763783#59324937
2706,1895,0,1029,730,74342620#33138819
1578,2532,0,982,283,59667572#68935383
1854,676,0,245,608,64941287#42128318
2417,142,0,1543,138,41647413#50944416
1755,30,0,1266,30,19811191#4653122
1709,1326,0,1242,466,38033310#53041457
2429,1624,0,1547,1176,86330013#27935191
2564,2450,0,1473,1546,50176689#82854042
2508,173,0,1568,166,74756753#69120468
870,790,0,23,705,52843087#56865642
531,2227,0,493,600,55090506#28552327
2026,2557,0,311,217,40331344#91761393
481,1061,0,449,886,3215040#84780185
1479,802,0,167,227,9513553#54553525
1699,2643,0,1238,956,54528357#60489942
272,752,0,262,673,34826703#91141731
2056,1722,0,1169,496,61410320#90809669
2694,2304,0,1,283,45965279#48138830
2816,1186,0,2432,234,36043672#65687036
640,267,0,578,257,88984856#35536212
2545,1860,0,1268,1017,37369733#84135482
722,2714,0,646,1631,36688224#49590574
1466,1854,0,1110,227,29054640#82122672
1619,2237,0,694,226,61868091#31225471
139,812,0,138,722,33970939#83579294
742,2370,0,663,17,76369891#51131711
1646,2405,0,1203,1525,32413380#44537944
1949,2130,0,25,694,75262861#88773659
2217,1319,0,1473,1017,51899127#69401250
1430,2181,0,1090,1437,75133459#6290431
1125,1545,0,692,1133,46781089#50455482
1628,1626,0,638,1177,59210446#63899223
2366,1860,0,1525,1017,77748256#84135482
718,896,0,460,92,89117065#63413885
98,2161,0,97,1426,61959536#44772050
1,1029,0,1,864,22819422#54181907
1381,2278,0,432,265,67043360#53356565
647,698,0,584,70,97516392#37667502
1605,213,0,1180,203,19934535#82270293
962,2626,0,481,1599,64136504#22736212
1871,1029,0,1323,864,67254699#54181907
839,2149,0,734,119,52672692#57492067
2894,2272,0,2432,1476,42906184#62380727
2740,1700,0,1086,368,37634878#76748285
1637,2129,0,428,468,47021845#35915008
